"RECEPTION_ID"|"DOC_ID"|"DELETION_DATE"|"ESTIMATED_TOTAL"|"ESTIMATED_TOTAL_CUR"|"PROCUREMENT_TOTAL"|"PROCUREMENT_TOTAL_CUR"|"FORM"|"COLL_OJ"|"NO_OJ"|"DATE_PUB"|"NO_DOC_OJS"|"URI_DOC"|"LG_ORIG"|"ISO_COUNTRY"|"IA_URL_GENERAL"|"IA_URL_ETENDERING"|"ORIGINAL_CPV_Text"|"ORIGINAL_CPV"|"ORIGINAL_NUTS_Text"|"ORIGINAL_NUTS"|"CA_CE_NUTS_Text"|"CA_CE_NUTS"|"REF_NO_DOC_OJS"|"DS_DATE_DISPATCH"|"DT_DATE_FOR_SUBMISSION"|"AA_AUTHORITY_TYPE"|"AA_AUTHORITY_TYPE_Text"|"TD_DOCUMENT_TYPE"|"TD_DOCUMENT_TYPE_Text"|"NC_CONTRACT_NATURE"|"NC_CONTRACT_NATURE_Text"|"PR_PROC"|"PR_PROC_Text"|"RP_REGULATION"|"RP_REGULATION_Text"|"TY_TYPE_BID"|"TY_TYPE_BID_Text"|"AC_AWARD_CRIT"|"AC_AWARD_CRIT_Text"|"MA_MAIN_ACTIVITIES"|"MA_MAIN_ACTIVITIES_Text"|"HEADING"|"INITIATOR"|"AA_NAME_EN"|"AA_NAME_ORIG"|"LEGAL_BASIS"|"NOTICE_UUID"|"OFFICIALNAME"|"ADDRESS"|"TOWN"|"POSTCODE"|"TITLE"|"SHORT_DESC_ENG"|"SHORT_DESC_ORIGINAL"|"LONG_DESC_ENG"|"LONG_DESC_ORIGINAL"|"CONTRACTOR_OFFICIALNAME_EN"|"CONTRACTOR_OFFICIALNAME_ORIG"|"CONTRACTOR_ADRESS_EN"|"CONTRACTOR_ADRESS_ORIG"|"CONTRACTOR_TOWN_EN"|"CONTRACTOR_TOWN_ORIG"|"CONTRACTOR_PCODE_EN"|"CONTRACTOR_PCODE_ORIG"|"CONTRACTOR_COUNTRY_EN"|"CONTRACTOR_COUNTRY_ORIG"|"CRIT"|"VAL_ESTIMATED_TOTAL"|"VAL_ESTIMATED_TOTAL_CUR"|"VAL_TOTAL"|"VAL_TOTAL_CUR"|"ANZAHL_LOTS"|"namespace"
"20-450509-001"|"437406-2020"|2020-12-23|keine Angabe|keine Angabe|"64000000"|SEK|F03|S|182|2020-09-18|"2020/S 182-437406"|http://ted.europa.eu/udl?uri=TED:NOTICE:437406-2020:TEXT:SV:HTML|SV|SE|http://www.vll.se/upphandling|keine Angabe|Medical consumables|33140000|SVERIGE|SE|keine Angabe|keine Angabe|"2019/S 164-402065"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|H|Health|"01B03"|"01"|keine Angabe|Region Västerbotten|"32014L0024"|keine Angabe|Region Västerbotten|Avdelning för upphandling|Umeå|"901 85"|Röntgenmaterial, förbrukning|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|keine Angabe|Cardinal Health Sweden 512 AB|keine Angabe|Vasagatan 7|keine Angabe|Stockholm|keine Angabe|"11120"|keine Angabe|SE|""|keine Angabe|keine Angabe|"85"|SEK|"322"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450509-001"|"437406-2020"|2020-12-23|keine Angabe|keine Angabe|"64000000"|SEK|F03|S|182|2020-09-18|"2020/S 182-437406"|http://ted.europa.eu/udl?uri=TED:NOTICE:437406-2020:TEXT:SV:HTML|SV|SE|http://www.vll.se/upphandling|keine Angabe|Medical consumables|33140000|SVERIGE|SE|keine Angabe|keine Angabe|"2019/S 164-402065"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|H|Health|"01B03"|"01"|keine Angabe|Region Västerbotten|"32014L0024"|keine Angabe|Region Västerbotten|Avdelning för upphandling|Umeå|"901 85"|Röntgenmaterial, förbrukning|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|keine Angabe|Merit Medical Systems AB|keine Angabe|Box 1485|keine Angabe|Stockholm|keine Angabe|"114 79"|keine Angabe|SE|""|keine Angabe|keine Angabe|"165"|SEK|"322"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450509-001"|"437406-2020"|2020-12-23|keine Angabe|keine Angabe|"64000000"|SEK|F03|S|182|2020-09-18|"2020/S 182-437406"|http://ted.europa.eu/udl?uri=TED:NOTICE:437406-2020:TEXT:SV:HTML|SV|SE|http://www.vll.se/upphandling|keine Angabe|Medical consumables|33140000|SVERIGE|SE|keine Angabe|keine Angabe|"2019/S 164-402065"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|H|Health|"01B03"|"01"|keine Angabe|Region Västerbotten|"32014L0024"|keine Angabe|Region Västerbotten|Avdelning för upphandling|Umeå|"901 85"|Röntgenmaterial, förbrukning|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|keine Angabe|Cardinal Health Sweden 512 AB|keine Angabe|Vasagatan 7|keine Angabe|Stockholm|keine Angabe|"11120"|keine Angabe|SE|""|keine Angabe|keine Angabe|"295"|SEK|"322"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450509-001"|"437406-2020"|2020-12-23|keine Angabe|keine Angabe|"64000000"|SEK|F03|S|182|2020-09-18|"2020/S 182-437406"|http://ted.europa.eu/udl?uri=TED:NOTICE:437406-2020:TEXT:SV:HTML|SV|SE|http://www.vll.se/upphandling|keine Angabe|Medical consumables|33140000|SVERIGE|SE|keine Angabe|keine Angabe|"2019/S 164-402065"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|H|Health|"01B03"|"01"|keine Angabe|Region Västerbotten|"32014L0024"|keine Angabe|Region Västerbotten|Avdelning för upphandling|Umeå|"901 85"|Röntgenmaterial, förbrukning|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|keine Angabe|Merit Medical Systems AB|keine Angabe|Box 1485|keine Angabe|Stockholm|keine Angabe|"114 79"|keine Angabe|SE|""|keine Angabe|keine Angabe|"392"|SEK|"322"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450509-001"|"437406-2020"|2020-12-23|keine Angabe|keine Angabe|"64000000"|SEK|F03|S|182|2020-09-18|"2020/S 182-437406"|http://ted.europa.eu/udl?uri=TED:NOTICE:437406-2020:TEXT:SV:HTML|SV|SE|http://www.vll.se/upphandling|keine Angabe|Medical consumables|33140000|SVERIGE|SE|keine Angabe|keine Angabe|"2019/S 164-402065"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|H|Health|"01B03"|"01"|keine Angabe|Region Västerbotten|"32014L0024"|keine Angabe|Region Västerbotten|Avdelning för upphandling|Umeå|"901 85"|Röntgenmaterial, förbrukning|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|keine Angabe|Terumo Sweden AB|keine Angabe|Sven Källfelts gata 18|keine Angabe|Västra Frölunda|keine Angabe|"426 71"|keine Angabe|SE|""|keine Angabe|keine Angabe|"395"|SEK|"322"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450777-001"|"436349-2020"|2020-12-23|keine Angabe|keine Angabe|"7171808.75"|EUR|F03|S|182|2020-09-18|"2020/S 182-436349"|http://ted.europa.eu/udl?uri=TED:NOTICE:436349-2020:TEXT:FR:HTML|FR|FR|http://www.aubenas.fr/|keine Angabe|Overhaul and refurbishment work|45453000|Ardèche|FRK22|keine Angabe|keine Angabe|"2020/S 071-167911"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"1"|Works|B|Competitive procedure with negotiation|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"3"|Mixed|S|General public services|"01A03"|"01"|keine Angabe|Ville d'Aubenas|"32014L0024"|keine Angabe|Ville d'Aubenas|"4 place de l'Hôtel de Ville — BP 50128"|Aubenas|"07200"|Restauration intérieure et création d'un centre d'art contemporain — château des Montlaur|""|Château, restauration intérieure et création d'un centre d'art contemporain.|""|Château, restauration intérieure et création d'un centre d'art contemporain — appareils élévateurs.|keine Angabe|SARL Auvergne ascenseurs|keine Angabe|keine Angabe|keine Angabe|Saint-Germain|keine Angabe|keine Angabe|keine Angabe|FR|""|keine Angabe|keine Angabe|"86478.37"|EUR|"14"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450777-001"|"436349-2020"|2020-12-23|keine Angabe|keine Angabe|"7171808.75"|EUR|F03|S|182|2020-09-18|"2020/S 182-436349"|http://ted.europa.eu/udl?uri=TED:NOTICE:436349-2020:TEXT:FR:HTML|FR|FR|http://www.aubenas.fr/|keine Angabe|Overhaul and refurbishment work|45453000|Ardèche|FRK22|keine Angabe|keine Angabe|"2020/S 071-167911"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"1"|Works|B|Competitive procedure with negotiation|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"3"|Mixed|S|General public services|"01A03"|"01"|keine Angabe|Ville d'Aubenas|"32014L0024"|keine Angabe|Ville d'Aubenas|"4 place de l'Hôtel de Ville — BP 50128"|Aubenas|"07200"|Restauration intérieure et création d'un centre d'art contemporain — château des Montlaur|""|Château, restauration intérieure et création d'un centre d'art contemporain.|""|Château, restauration intérieure et création d'un centre d'art contemporain — électricité — courants forts — courants faibles.|keine Angabe|SNEF|keine Angabe|keine Angabe|keine Angabe|Aubenas|keine Angabe|keine Angabe|keine Angabe|FR|""|keine Angabe|keine Angabe|"600000"|EUR|"14"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450777-001"|"436349-2020"|2020-12-23|keine Angabe|keine Angabe|"7171808.75"|EUR|F03|S|182|2020-09-18|"2020/S 182-436349"|http://ted.europa.eu/udl?uri=TED:NOTICE:436349-2020:TEXT:FR:HTML|FR|FR|http://www.aubenas.fr/|keine Angabe|Overhaul and refurbishment work|45453000|Ardèche|FRK22|keine Angabe|keine Angabe|"2020/S 071-167911"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"1"|Works|B|Competitive procedure with negotiation|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"3"|Mixed|S|General public services|"01A03"|"01"|keine Angabe|Ville d'Aubenas|"32014L0024"|keine Angabe|Ville d'Aubenas|"4 place de l'Hôtel de Ville — BP 50128"|Aubenas|"07200"|Restauration intérieure et création d'un centre d'art contemporain — château des Montlaur|""|Château, restauration intérieure et création d'un centre d'art contemporain.|""|Château, restauration intérieure et création d'un centre d'art contemporain — chauffage — ventilation — climatisation — plomberie — sanitaire.|keine Angabe|Largier technologie|keine Angabe|keine Angabe|keine Angabe|Vals-les-Bains|keine Angabe|keine Angabe|keine Angabe|FR|""|keine Angabe|keine Angabe|"687081.60"|EUR|"14"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450509-001"|"437406-2020"|2020-12-23|keine Angabe|keine Angabe|"64000000"|SEK|F03|S|182|2020-09-18|"2020/S 182-437406"|http://ted.europa.eu/udl?uri=TED:NOTICE:437406-2020:TEXT:SV:HTML|SV|SE|http://www.vll.se/upphandling|keine Angabe|Medical consumables|33140000|SVERIGE|SE|keine Angabe|keine Angabe|"2019/S 164-402065"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|H|Health|"01B03"|"01"|keine Angabe|Region Västerbotten|"32014L0024"|keine Angabe|Region Västerbotten|Avdelning för upphandling|Umeå|"901 85"|Röntgenmaterial, förbrukning|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|keine Angabe|Boston Scientific Nordic AB|keine Angabe|Box 22220|keine Angabe|Helsingborg|keine Angabe|"25024"|keine Angabe|SE|""|keine Angabe|keine Angabe|"550"|SEK|"322"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450509-001"|"437406-2020"|2020-12-23|keine Angabe|keine Angabe|"64000000"|SEK|F03|S|182|2020-09-18|"2020/S 182-437406"|http://ted.europa.eu/udl?uri=TED:NOTICE:437406-2020:TEXT:SV:HTML|SV|SE|http://www.vll.se/upphandling|keine Angabe|Medical consumables|33140000|SVERIGE|SE|keine Angabe|keine Angabe|"2019/S 164-402065"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|H|Health|"01B03"|"01"|keine Angabe|Region Västerbotten|"32014L0024"|keine Angabe|Region Västerbotten|Avdelning för upphandling|Umeå|"901 85"|Röntgenmaterial, förbrukning|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|keine Angabe|Vingmed AB|keine Angabe|Box 576|keine Angabe|Järfälla|keine Angabe|"17526"|keine Angabe|SE|""|keine Angabe|keine Angabe|"2050"|SEK|"322"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450509-001"|"437406-2020"|2020-12-23|keine Angabe|keine Angabe|"64000000"|SEK|F03|S|182|2020-09-18|"2020/S 182-437406"|http://ted.europa.eu/udl?uri=TED:NOTICE:437406-2020:TEXT:SV:HTML|SV|SE|http://www.vll.se/upphandling|keine Angabe|Medical consumables|33140000|SVERIGE|SE|keine Angabe|keine Angabe|"2019/S 164-402065"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|H|Health|"01B03"|"01"|keine Angabe|Region Västerbotten|"32014L0024"|keine Angabe|Region Västerbotten|Avdelning för upphandling|Umeå|"901 85"|Röntgenmaterial, förbrukning|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|keine Angabe|Medtronic Aktiebolag|keine Angabe|Box 1034|keine Angabe|Kista|keine Angabe|"16421"|keine Angabe|SE|""|keine Angabe|keine Angabe|"5200"|SEK|"322"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450777-001"|"436349-2020"|2020-12-23|keine Angabe|keine Angabe|"7171808.75"|EUR|F03|S|182|2020-09-18|"2020/S 182-436349"|http://ted.europa.eu/udl?uri=TED:NOTICE:436349-2020:TEXT:FR:HTML|FR|FR|http://www.aubenas.fr/|keine Angabe|Overhaul and refurbishment work|45453000|Ardèche|FRK22|keine Angabe|keine Angabe|"2020/S 071-167911"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"1"|Works|B|Competitive procedure with negotiation|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"3"|Mixed|S|General public services|"01A03"|"01"|keine Angabe|Ville d'Aubenas|"32014L0024"|keine Angabe|Ville d'Aubenas|"4 place de l'Hôtel de Ville — BP 50128"|Aubenas|"07200"|Restauration intérieure et création d'un centre d'art contemporain — château des Montlaur|""|Château, restauration intérieure et création d'un centre d'art contemporain.|""|Château, restauration intérieure et création d'un centre d'art contemporain — équipements d'éclairage architectural et muséographique.|keine Angabe|RT Évens|keine Angabe|keine Angabe|keine Angabe|Avignon|keine Angabe|keine Angabe|keine Angabe|FR|""|keine Angabe|keine Angabe|"351271.41"|EUR|"14"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450509-001"|"437406-2020"|2020-12-23|keine Angabe|keine Angabe|"64000000"|SEK|F03|S|182|2020-09-18|"2020/S 182-437406"|http://ted.europa.eu/udl?uri=TED:NOTICE:437406-2020:TEXT:SV:HTML|SV|SE|http://www.vll.se/upphandling|keine Angabe|Medical consumables|33140000|SVERIGE|SE|keine Angabe|keine Angabe|"2019/S 164-402065"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|H|Health|"01B03"|"01"|keine Angabe|Region Västerbotten|"32014L0024"|keine Angabe|Region Västerbotten|Avdelning för upphandling|Umeå|"901 85"|Röntgenmaterial, förbrukning|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|keine Angabe|Cardinal Health Sweden 512 AB|keine Angabe|Vasagatan 7|keine Angabe|Stockholm|keine Angabe|"11120"|keine Angabe|SE|""|keine Angabe|keine Angabe|"325"|SEK|"322"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-450509-001"|"437406-2020"|2020-12-23|keine Angabe|keine Angabe|"64000000"|SEK|F03|S|182|2020-09-18|"2020/S 182-437406"|http://ted.europa.eu/udl?uri=TED:NOTICE:437406-2020:TEXT:SV:HTML|SV|SE|http://www.vll.se/upphandling|keine Angabe|Medical consumables|33140000|SVERIGE|SE|keine Angabe|keine Angabe|"2019/S 164-402065"|2020-09-14|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"5"|European Union, with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|H|Health|"01B03"|"01"|keine Angabe|Region Västerbotten|"32014L0024"|keine Angabe|Region Västerbotten|Avdelning för upphandling|Umeå|"901 85"|Röntgenmaterial, förbrukning|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|""|Denna upphandling omfattar material till Bild- och funktionsmedicin hos Region Västerbotten av den omfattning som framgår av respektive position i utvärderingen. Upphandlingen omfattar såväl specifikt material inom IR och INR som allmänt material som används av flera avdelningar inom Bild- och funktionsmedicin.|keine Angabe|Terumo Sweden AB|keine Angabe|Sven Källfelts gata 18|keine Angabe|Västra Frölunda|keine Angabe|"426 71"|keine Angabe|SE|""|keine Angabe|keine Angabe|"1095"|SEK|"322"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
